BuildTs,DAF,DateSigned,DocStatus,EIN,FileSha256,FileSizeBytes,FormType,GrossReceipts,GroupAffiliatesIncluded,GroupExemptionNumber,GroupReturnForAffiliates,IndexedOn,LegalDomicileCountry,LegalDomicileState,ObjectId,OrgType,OrganizationName,ReturnTs,ReturnVersion,SubmittedOn,TaxPeriod,TaxPeriodBeginDate,TaxPeriodEndDate,TaxStatus,TaxYear,TotalAssetsBkEOY,TotalExpensesCY,TotalLiabilitiesBkEOY,TotalNetAssetsBkEOY,TotalRevenueCY,URL,Website,YearFormed,ZipFile
2025-03-06T01:10:19Z,FALSE,2025-02-26,"",474457833,3440b7b85fe39d3f2c609b0a6f34441596955d6ffe76e68e7ba66c848389e65e,11909,990EZ,,,,,2025-04-24,"","",202540579349200614,Corp,SWIFT OUTDOOR ACCESSIBLE RECREATION,2025-02-26T15:31:11Z,2024v5.0,2025-02-26,2024-12-31,2024-01-01,2024-12-31,501c3,2024,190604,60025,9136,181468,97258,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540579349200614_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-02-14,"",421618670,079fe758f7eec379639107b725bcb7b122fe2b6c6129d6cd84a3e50dd39a6ad8,23397,990,302446,,,FALSE,2025-04-24,"",CA,202540599349300349,Corp,PROMOTORAS Y PROMOTORES FOUNDATION,2025-02-28T22:48:33Z,2024v5.0,2025-02-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,39126,306150,0,39126,302446,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540599349300349_public.xml,"",2004,
2025-03-06T01:10:19Z,FALSE,2025-03-10,"",742501656,7f3e0e426e7cfa4b97dd5f3f984d7933e2f4277dcdfc4d60f2bf15ee77d73003,36438,990,140613,,,FALSE,2025-04-24,"",CO,202510699349301206,Corp,Galloping Goose Historical Society of Dolores Inc,2025-03-10T20:21:42Z,2024v5.0,2025-03-10,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1211534,82708,535,1210999,131066,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510699349301206_public.xml,gallopinggoose5.org,1987,
2025-03-06T01:10:19Z,FALSE,2025-02-11,"",471300423,c718fc0c9e5eac40a070423caf8164c4c3a1dc57f9e1188c86fb762dd04f272f,20492,990EZ,,,,,2025-04-24,"","",202510429349200231,Corp,HAPPENED BY CHANCE HORSES INC,2025-02-11T17:30:07Z,2024v5.0,2025-02-11,2024-12-31,2024-01-01,2024-12-31,501c3,2024,13729,140547,39293,-25564,144414,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510429349200231_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-02-18,"",830796190,93667f283a401b3bd5e0728e1198ae915454c2a1469fb21099d4b6950a48f33b,11020,990EZ,,,,,2025-04-24,"","",202530539349200713,"",TAKE TWO MEDIA INITIATVE INC,2025-02-22T19:54:39Z,2024v5.0,2025-02-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,7153,3043,,7153,8000,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530539349200713_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-02-16,"",824571941,3baa70c44224dd1b27c380a8f6b705fa283a772b033fdc9bf154335b082747ac,12712,990EZ,,,,,2025-04-24,"","",202500479349200205,Corp,PREVENTION TRAINING SERVICES INC,2025-02-16T18:21:50Z,2024v5.0,2025-02-16,2024-12-31,2024-01-01,2024-12-31,501c3,2024,35321,92803,,35321,94842,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500479349200205_public.xml,http://preventiontrainingservices.com/,,
2025-03-06T01:10:19Z,FALSE,2025-03-12,"",471435119,d94c518fd48f7dbd89528dd4e94dac018e5c87dfcc80e1f06bdd525fa06cdce5,19601,990,569266,,,FALSE,2025-04-24,"",NJ,202510729349300426,Corp,AYATI,2025-03-13T14:01:37Z,2024v5.0,2025-03-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,166989,533616,0,166989,569266,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510729349300426_public.xml,WWW.AYATICHARITY.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-02-20,"",113703271,9957571685f6ed09d650f198c90e834c2573a0a5966786605ec8312a7588ad6a,30609,990,261555,,,FALSE,2025-04-24,"",CO,202540519349300004,Corp,DONOR SIBLING REGISTRY,2025-02-20T12:15:41Z,2024v5.0,2025-02-20,2024-12-31,2024-01-01,2024-12-31,501c3,2024,606892,222722,0,606892,261555,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540519349300004_public.xml,WWW.DONORSIBLINGREGISTRY.COM,2003,
2025-03-06T01:10:19Z,FALSE,2025-02-14,"",800623205,0ddd51fba588a131819899333a630812f9a49f1c125047d6e7ad0d767b468dfa,14708,990EZ,,,,,2025-04-24,"","",202530459349201503,Corp,WEST AVENUE COMPASSION,2025-02-14T21:10:23Z,2024v5.0,2025-02-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,142074,161142,771,141303,153154,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530459349201503_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-03-03,"",814314293,c71338d2b850451c00e0baf3ad2925758541957034524e981e652429056511a8,32910,990,1956220,,,FALSE,2025-04-24,"",TX,202500639349300300,Corp,KENYAN SCHOOLS OF HOPE,2025-03-04T05:05:47Z,2024v5.0,2025-03-03,2024-12-31,2024-01-01,2024-12-31,501c3,2024,2208782,656470,0,2208782,1956220,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500639349300300_public.xml,kenyanschoolsofhope.org,2016,
2025-03-06T01:10:19Z,FALSE,2025-02-05,"",770634562,78eddeb58ae5afce884d854ec159e117b5c141ae276a91ec949811e9bdbbd1d7,19088,990EZ,,,,,2025-04-24,"","",202530369349200103,Other,SANTA FE RAPTOR CENTER,2025-02-05T12:00:35Z,2024v5.0,2025-02-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,256924,116664,4506,252418,167107,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530369349200103_public.xml,santaferaptorcenter.org,,
2025-03-06T01:10:19Z,FALSE,2025-03-17,"",841634391,b54f5b1bc639376f017c3bbe90ab6f171e474e258492754514af0e7ef4c42b04,37748,990,492530,,,FALSE,2025-04-24,"",IL,202520769349301912,Corp,Chicago Film Archives NFP,2025-03-17T21:24:52Z,2024v5.0,2025-03-17,2024-12-31,2024-01-01,2024-12-31,501c3,2024,558658,586985,7611,551047,491724,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520769349301912_public.xml,www.chicagofilmarchives.org,2004,
2025-03-06T01:10:19Z,FALSE,2025-02-13,"",570992342,a11873e1edd4536c689b4ddc0858aea9a40b4342f26ed850a3842641ee3ec9aa,15732,990EZ,,,,,2025-04-24,"","",202500459349200600,Corp,FRIENDS OF THE REEDY RIVER INC,2025-02-14T13:03:00Z,2024v5.0,2025-02-13,2024-12-31,2024-01-01,2024-12-31,501c3,2024,126274,110553,935,125339,159671,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500459349200600_public.xml,FRIENDSOFTHEREEDYRIVER.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-03-05,"",843396166,b5544027e07c85e9f5d57bcae3b3a7826ade0f0f701ba9801803d00ab325a961,20462,990,141103,,,FALSE,2025-04-24,"",CT,202530709349300148,Corp,FETCHING HEARTS RESCUE CORP,2025-03-11T20:52:16Z,2024v5.0,2025-03-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,7297,133806,0,7297,141103,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530709349300148_public.xml,WWW.FETCHINGHEARTSRESCUE.ORG,2019,
2025-03-06T01:10:19Z,FALSE,2025-03-05,"",411812831,14ac487a55174273a3686a7ef70ade31e4756777c6cab6b94741a657f873fb21,41156,990,272086,,,FALSE,2025-04-24,"",MN,202500649349300425,Corp,STEVIE RAYS THEATRE COMPANY,2025-03-05T17:48:33Z,2024v5.0,2025-03-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,145384,275064,0,145384,272086,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500649349300425_public.xml,www.stevierays.org,1989,
2025-03-06T01:10:19Z,FALSE,2025-02-19,"",311587429,bca7205a6f70fb19dea3a19a31c7d488a29fd705c0f891dc03b3792ba61872e4,29778,990,1225669,,,FALSE,2025-04-24,"","",202540509349301614,"",SNOWDON WILDLIFE SANCTUARY,2025-02-19T20:52:37Z,2024v5.0,2025-02-19,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1038460,130662,0,1038460,709184,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540509349301614_public.xml,WWW.SNOWDONWILDLIFESANCTUARY.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-01-31,"",264483324,9068b2119485f5e05438cd350e7fccb64dc4f38fa390f37936dc9f3546b842b5,15973,990EZ,,,,,2025-04-24,"","",202530319349201403,Corp,HAYMAKER FARMERS MARKET INC,2025-02-01T00:43:08Z,2024v5.0,2025-01-31,2024-12-31,2024-01-01,2024-12-31,501c3,2024,117310,129649,26109,91201,154831,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530319349201403_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-03-11,"",351645329,35ef0b9e3e412dc00b675fc61364a75353b7d8c0cf319ad5a7656d05f347ee3e,41618,990,364600,,,FALSE,2025-04-24,"",IN,202510719349300441,Corp,WHITE COUNTY ECONOMIC DEVELOPMENT ORGANIZATION INC,2025-03-12T20:12:05Z,2024v5.0,2025-03-11,2024-12-31,2024-01-01,2024-12-31,501c3,2024,440514,378892,0,440514,364600,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510719349300441_public.xml,WWW.WHITECOUNTYIN.ORG,1985,
2025-03-06T01:10:19Z,FALSE,2025-02-18,"",840710613,09fcaa2f5fc0c25e22f742253fece5d86e3cb2d851e9e525d0599e8a45f3301c,16435,990EZ,,,,,2025-04-24,"","",202540499349201579,Other,LAFAYETTE HISTORICAL SOCIETY INC,2025-02-18T23:39:41Z,2024v5.0,2025-02-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,132039,102797,0,132039,146234,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540499349201579_public.xml,LafayetteHistoricalSociety.org,,
2025-03-06T01:10:19Z,FALSE,2025-02-15,"",621361122,30f4cebcb7af76956222d9c03cc1b9b13c60fdae8ef5a1c83788574c5961856f,30000,990,403045,,,FALSE,2025-04-24,"",TN,202510569349300706,Corp,HOPE PREGNANCY SUPPORT CENTER,2025-02-25T14:04:15Z,2024v5.0,2025-02-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,529221,406003,484,528737,391974,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510569349300706_public.xml,WWW.CLARKSVILLEHOPE.COM,,
2025-03-06T01:10:19Z,FALSE,2025-02-21,"",752742723,9772c07b3dbdffac29791560bdf55dea144d01f16b74ba62447eccd51051b32d,31856,990,258741,,,FALSE,2025-04-24,"",TX,202510529349301111,Corp,NOROC INC,2025-02-21T15:46:11Z,2024v5.0,2025-02-21,2024-12-31,2024-01-01,2024-12-31,501c3,2024,393362,334581,0,393362,258741,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510529349301111_public.xml,WWW.NOROC.ORG,1997,
2025-03-06T01:10:19Z,FALSE,2025-01-17,"",330849432,b47c96eb4ab0bb09be9e99dfc27f027e4f38b7f832ac5e5383fe6c70a8237e86,12413,990EZ,,,,,2025-04-24,"","",202530569349201713,Corp,CALVARY ADMIN SERVICES INC,2025-02-26T00:01:30Z,2024v5.0,2025-01-17,2024-12-31,2024-01-01,2024-12-31,501c3,2024,42279,110832,0,42279,122785,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530569349201713_public.xml,CALVARYADMINSERVICES.COM,,
2025-03-06T01:10:19Z,FALSE,2025-02-10,"",843445512,b993ede65dbf95051c6af235a618c994e9a97118e6cfa2ca7e16c550ccd8df47,29645,990,774240,,,FALSE,2025-04-24,"",CO,202510419349300126,Corp,Culinary Hospitality Outreach and Wellness,2025-02-10T20:55:07Z,2024v5.0,2025-02-10,2024-12-31,2024-01-01,2024-12-31,501c3,2024,305744,725787,42069,263675,774240,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510419349300126_public.xml,https://chowco.org,2019,
2025-03-06T01:10:19Z,FALSE,2025-02-24,"",521592783,763fc20544c349dfaf8ad4adc55e70d5efd8b64aa6bbf18ece891d3e59820ab6,41529,990,521691,,,FALSE,2025-04-24,"",DC,202520569349300712,Corp,WASHINGTON ARCHITECTURAL FOUNDATION,2025-02-25T14:27:24Z,2024v5.0,2025-02-24,2024-12-31,2024-01-01,2024-12-31,501c3,2024,139385,411705,235611,-96226,324151,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520569349300712_public.xml,WWW.AIADC.COM/WAF,1988,
2025-03-06T01:10:19Z,FALSE,2025-03-17,"",823819644,33d2bc84865edef56ae531acd563f797463bce9875391c643c7e6fc2277075f4,31181,990,494033,,,FALSE,2025-04-24,"",CO,202510769349300941,Corp,HOPE FOR THE FATHERLESS,2025-03-17T17:44:10Z,2024v5.0,2025-03-17,2024-12-31,2024-01-01,2024-12-31,501c3,2024,338206,405130,0,338206,494033,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510769349300941_public.xml,www.hopeforthefatherless.com,2017,
2025-03-06T01:10:19Z,FALSE,2025-02-18,"",201137318,e63fc895d939a831baa1eb9134fc46c7678c5b7a80f0db24f1a914f734ee8a6c,35783,990,279022,,,FALSE,2025-04-24,"",PA,202500499349300945,Corp,ALLEGHENY RIVERSTONE CENTER FOR THE ARTS,2025-02-18T17:15:48Z,2024v5.0,2025-02-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,274798,212682,0,274798,279022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500499349300945_public.xml,ALLEGHENYRIVERSTONE.ORG,2006,
2025-03-06T01:10:19Z,FALSE,2025-03-07,"",461248503,e756398e488659d207dc8ea95f3c99fa93542d37149d054efcac16e9f3c58d68,27982,990,199859,,,FALSE,2025-04-24,"",FL,202500669349301625,Corp,ARTEFACTUS CULTURAL PROJECT INC,2025-03-07T22:39:51Z,2024v5.0,2025-03-07,2024-12-31,2024-01-01,2024-12-31,501c3,2024,63633,222191,63633,0,199859,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500669349301625_public.xml,https://artefactus.us/,2012,
2025-03-06T01:10:19Z,FALSE,2025-03-11,"",205365061,cd330f0cabce950fdf80f150d22f79c48b02e7997ea712acae439af1b2462031,19562,990EZ,,,,,2025-04-24,"","",202520709349200602,Corp,HEART FOR ETHIOPIA INC,2025-03-10T17:08:31Z,2024v5.0,2025-03-11,2024-12-31,2024-01-01,2024-12-31,501c3,2024,23475,133444,,23475,146833,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520709349200602_public.xml,www.heartforethiopia.org,,
2025-03-06T01:10:19Z,FALSE,2025-03-07,"",200553552,7a3b669be047d9bae514699097e4207aa7500b29e801326de6009efb95ddb5b6,29581,990,680038,,,FALSE,2025-04-24,"",CO,202500719349300800,Corp,COMMUNITY PARTNERSHIPS & ASSOCIATES INC,2025-03-07T22:04:22Z,2024v5.0,2025-03-07,2024-12-31,2024-01-01,2024-12-31,501c3,2024,257581,661880,0,257581,680038,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500719349300800_public.xml,communitypartnerships.us,2004,
2025-03-06T01:10:19Z,FALSE,2025-03-11,"",272343010,32d2ef7ef2111720fde161dc979a1367dbebd665a4d35cfbd155ec3710b8b2d7,29968,990,237017,,,FALSE,2025-04-24,"",TX,202500779349300640,Corp,DAN'S HOUSE OF HOPE INC,2025-03-18T22:15:41Z,2024v5.0,2025-03-11,2024-12-31,2024-01-01,2024-12-31,501c3,2024,788614,252384,407682,380932,212670,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500779349300640_public.xml,WWW.DANSHOUSEOFHOPE.ORG,2010,
2025-03-06T01:10:19Z,FALSE,2025-02-18,"",371050610,148cf9da6bf1564fcdb0a052d398934c95e259a99c27353fa4b2e0688317a0f5,32771,990,259528,,,FALSE,2025-04-24,"",MI,202500539349300705,Corp,ASSOCIATION OF MIDWEST MUSEUMS,2025-02-22T16:16:43Z,2024v5.0,2025-02-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,13659,241165,415,13244,259528,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500539349300705_public.xml,WWW.MIDWESTMUSEUMS.ORG,1927,
2025-03-06T01:10:19Z,FALSE,2025-03-04,"",731408718,cbdaaa9541c9917ba6ec89c38b4995356f013f2617aa93abecc83bbe628aac4e,11878,990EZ,,,,,2025-04-24,"","",202530649349200708,Corp,CLEVELAND COUNTY CHRISTMAS STORE,2025-03-05T14:15:36Z,2024v5.0,2025-03-04,2024-12-31,2024-01-01,2024-12-31,501c3,2024,342730,57466,,342730,110388,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530649349200708_public.xml,CHRISTMAS-STORE.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-02-21,"",275341862,95004a84d43409924b524adee78677638ccdb4fb4868f46b0f5646df8885cc77,35502,990,861474,,,FALSE,2025-04-24,"",CA,202530529349301628,Corp,BOSS Inc,2025-02-21T20:24:05Z,2024v5.0,2025-02-21,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1043702,746566,37742,1005960,861474,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530529349301628_public.xml,https://bossprograms.org,2012,
2025-03-06T01:10:19Z,FALSE,2025-02-22,"",364798715,73d6c5df92299796bdb3f29d2d3b8f2ce4bd52dd9d1e5a741f88c238e4c17957,13848,990EZ,,,,,2025-04-24,"","",202520559349201102,Corp,AMAZING GRACE OF CAPE COD INC,2025-02-23T01:08:56Z,2024v5.0,2025-02-22,2024-12-31,2024-01-01,2024-12-31,501c3,2024,158317,105142,0,158317,97533,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520559349201102_public.xml,AmazingGraceCapeCod.org,,
2025-03-06T01:10:19Z,FALSE,2025-03-06,"",465557321,fd451c295e53b1a80d1c832a3fb5a96de8af72c435da2458bb3b4fa5deb0b062,44917,990,224404,,,FALSE,2025-04-24,"",CO,202500639349300915,Corp,COLORADO JAZZ INC,2025-03-04T22:52:00Z,2024v5.0,2025-03-06,2024-12-31,2024-01-01,2024-12-31,501c3,2024,108488,256186,113,108375,223170,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500639349300915_public.xml,WWW.COLORADOJAZZ.ORG,2014,
2025-03-06T01:10:19Z,FALSE,2025-02-26,AddressChange,850338419,faca2c472dd6c01d8498759a406a241d21017d59023120ac18ff0cd775ef8567,37485,990,215333,,,FALSE,2025-04-24,"",NM,202520579349300332,Corp,The Albuquerque Council for International Visitors,2025-02-26T16:28:56Z,2024v5.0,2025-02-26,2024-12-31,2024-01-01,2024-12-31,501c3,2024,388035,205532,22173,365862,215333,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520579349300332_public.xml,www.globaltiesabq.org,2001,
2025-03-06T01:10:19Z,FALSE,2025-04-04,"",472206787,735f3dc0289a9a11486404a43b72d4b914e832158af42b03412be120a1f8d25c,13079,990EZ,,,,,2025-05-30,"","",202540949349201234,Corp,HARTLAND COMMUNITY 4 YOUTH & FAMILIES,2025-04-04T21:30:05Z,2024v5.0,2025-04-04,2024-12-31,2024-01-01,2024-12-31,501c3,2024,72042,155032,0,72042,119128,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540949349201234_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-03-26,AddressChange,815100482,c317f0580ca1659eff1872c32d429ad51076fd660c3f56dd123b674d33ed119f,48095,990,609801,,,FALSE,2025-05-30,"",VA,202520859349300502,Corp,CLOTHESLINE FOR ARLINGTON KIDS,2025-03-25T19:18:55Z,2024v5.0,2025-03-26,2024-12-31,2024-01-01,2024-12-31,501c3,2024,398191,464273,7051,391140,609801,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520859349300502_public.xml,www.clotheslinearlington.org,2017,
2025-03-06T01:10:19Z,FALSE,2025-03-18,"",820593919,62f56351c657f9f1e7e155d37d80cbd3c19314d3deeb98ea3e4a99232f5be6df,32476,990,855476,,,FALSE,2025-05-30,"",ID,202500779349300720,Corp,UPRIVER YOUTH LEADERSHIP COUNCIL INC,2025-03-18T22:00:38Z,2024v5.0,2025-03-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,38274,965307,18557,19717,854892,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500779349300720_public.xml,www.upriveryouth.org,2017,
2025-03-06T01:10:19Z,FALSE,2025-04-18,"",421584206,a69021ffcf1fda4d2f1306f2764c23788c8d2996b3dbd4df0c3a6db57bedbe30,15599,990EZ,,,,,2025-05-30,"","",202501089349201200,Corp,BANKLICK WATERSHED COUNCIL INC,2025-04-18T18:30:04Z,2024v5.0,2025-04-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,36265,91162,0,36265,101295,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501089349201200_public.xml,www.Banklick.org,,
2025-03-06T01:10:19Z,FALSE,2025-04-08,"",383499571,dd50a6c6eeab4e61b12f5168defcc2d38ba2af40ba01d68476be76855237367b,20222,990EZ,,,,,2025-05-30,"","",202540989349200409,Corp,COLLEGE PARK LIVING CENTER,2025-04-07T19:45:48Z,2024v5.1,2025-04-08,2024-12-31,2024-01-01,2024-12-31,501c3,2024,260119,100107,52422,207697,55331,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540989349200409_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-03-08,"",871073471,0ea886801125298f050db4daaaf6bfb04cb224134ccac928e0841304539d1afb,36597,990,273366,,,FALSE,2025-05-30,"",MD,202541119349300409,Corp,COLLEGE PARK COMMUNITY FOOD BANK,2025-04-19T16:20:45Z,2024v5.0,2025-03-08,2024-12-31,2024-01-01,2024-12-31,501c3,2024,190195,190519,0,190195,273366,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541119349300409_public.xml,www.collegeparkfoodbank.com,2021,
2025-03-06T01:10:19Z,FALSE,2025-01-24,"",461742986,74ea75756416b701d44db9509adb4dcd73d05aa96facbbcf57edd58641d344c9,29403,990,203446,,,FALSE,2025-05-30,"",TN,202500319349301500,Corp,KYMARI HOUSE INC,2025-01-31T15:30:10Z,2024v5.0,2025-01-24,2024-12-31,2024-01-01,2024-12-31,501c3,2024,27188,200937,758,26430,192591,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500319349301500_public.xml,WWW.KYMARIHOUSE.ORG,2012,
2025-03-06T01:10:19Z,FALSE,2025-03-15,"",880256088,670cb4d6b73a2b5ace56bd3d17d188774418cc0cff9ad9e7477241382def5cd0,19536,990,460055,,,FALSE,2025-05-30,"",NV,202520579349301772,Corp,GREEN UP,2025-02-21T19:12:28Z,2024v5.0,2025-03-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,220541,318468,78569,141972,460055,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520579349301772_public.xml,"",1990,
2025-03-06T01:10:19Z,FALSE,2025-03-10,"",383700853,87bc10d66ae82e615bb216e543c5258c0810e7f56fcacd5d96a0c55fd5f74dd5,25960,990,158053,,,FALSE,2025-05-30,"",CO,202500909349300425,Corp,Danse Etoile Ballet Inc,2025-03-31T16:24:57Z,2024v5.1,2025-03-10,2024-12-31,2024-01-01,2024-12-31,501c3,2024,322412,150219,3201,319211,158053,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500909349300425_public.xml,"",2004,
2025-03-06T01:10:19Z,FALSE,2025-03-06,"",830769464,86a12b5067c85d72e0bd3bb51793c60780f327ae74413dbe690fa883a7e9c014,11811,990EZ,,,,,2025-05-30,"","",202540659349201624,Corp,FREED SPIRITS ANIMAL RESCUE,2025-03-07T01:09:14Z,2024v5.0,2025-03-06,2024-12-31,2024-01-01,2024-12-31,501c3,2024,71974,94604,0,71974,131835,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540659349201624_public.xml,HTTPS://WWW.FREEDSPIRITSANIMALRESCUE.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-01-30,"",822638878,fb92420df5eba015d4239123e5d1f5ef01d5c77358d2811209073a46c38949dc,20328,990,288596,,,FALSE,2025-05-30,"",OK,202500349349302055,Other,OUR NEIGHBORS CUPBOARD INC,2025-02-03T22:29:05Z,2024v5.0,2025-01-30,2024-12-31,2024-01-01,2024-12-31,501c3,2024,289454,125034,0,289454,288596,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500349349302055_public.xml,"",2017,
2025-03-06T01:10:19Z,FALSE,2025-04-11,"",823028832,423a35c0bc98f0f3ac727720abffd228a82005d4f5f1a433a4c53c614bcac81c,29386,990,769494,,,FALSE,2025-05-30,"",OK,202511019349300821,Corp,STITCHCREW INC,2025-04-11T16:22:19Z,2024v5.1,2025-04-11,2024-12-31,2024-01-01,2024-12-31,501c3,2024,791596,618210,0,791596,769494,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511019349300821_public.xml,WWW.STITCHCREW.COM,2017,
2025-03-06T01:10:19Z,FALSE,2025-03-31,"",821372780,47a52c1d5126787f94b11e8baad902e1a0d692de4a73fcffb19b1768b8f834db,44773,990,202394,,,FALSE,2025-05-30,"",OK,202530999349301958,Corp,MUTT MISFITS SOCIETY,2025-04-10T00:29:41Z,2024v5.0,2025-03-31,2024-12-31,2024-01-01,2024-12-31,501c3,2024,7404,213679,215818,-208414,202394,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530999349301958_public.xml,www.muttmisfits.org,2018,
2025-03-06T01:10:19Z,FALSE,2024-04-15,"",825334993,9968db786fbc03885a2bfdfb05dde53ffd06e3454b7010e1b648ec3e92985595,8891,990EZ,,,,,2025-05-30,"","",202531049349201138,Corp,PITTSBURGH COLLABORATIVE INC,2025-04-14T16:33:17Z,2024v5.1,2024-04-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,0,39535,,0,25000,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531049349201138_public.xml,WWW.THEPITTSBURGHCOLLABORTIVE.COM,,
2025-03-06T01:10:19Z,FALSE,2025-04-09,"",453682976,68a74bf0361b93ec1d59603a58d78397920a268b45ced063e99f3344aec01767,38370,990,676121,,,FALSE,2025-05-30,"",CA,202540999349300704,Corp,Little Red Dog Inc,2025-04-08T23:08:14Z,2024v5.1,2025-04-09,2024-12-31,2024-01-01,2024-12-31,501c3,2024,15573,660548,0,15573,676121,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540999349300704_public.xml,https: www.thelittlereddog.org,2011,
